고객ID,년월,사용량(㎥),요금(원),납부상태
CUST002946,2024-07,33.69,33979,납부
CUST002946,2024-08,47.05,46731,연체
CUST002946,2024-09,34.17,35300,납부
CUST002946,2024-10,28.37,27668,면제
CUST002946,2024-11,32.77,38536,납부
CUST002946,2024-12,35.53,32128,납부
CUST002947,2024-01,225.46,229553,면제
CUST002947,2024-02,198.43,231627,납부
CUST002947,2024-03,180.02,164852,납부
CUST002947,2024-04,231.6,244322,납부
CUST002947,2024-05,212.69,195232,납부
CUST002947,2024-06,163.99,191082,면제
CUST002947,2024-07,239.53,243452,납부
CUST002947,2024-08,209.16,193555,납부
CUST002947,2024-09,54.38,61592,납부
CUST002947,2024-10,123.36,113222,납부
CUST002947,2024-11,214.44,214627,납부
CUST002947,2024-12,230.79,258077,납부
CUST002948,2024-01,258.78,280468,납부
CUST002948,2024-02,215.81,241860,납부
CUST002948,2024-03,174.49,179397,납부
CUST002948,2024-04,206.37,245391,납부
CUST002948,2024-05,135.59,134823,납부
CUST002948,2024-06,146.54,143533,납부
CUST002948,2024-07,139.54,141086,납부
CUST002948,2024-08,135.01,160803,납부
CUST002948,2024-09,188.55,205260,납부
CUST002948,2024-10,243.39,219351,납부
CUST002948,2024-11,194.93,201557,면제
CUST002948,2024-12,169.35,161219,납부
CUST002949,2024-01,26.69,24875,연체
CUST002949,2024-02,28.55,29104,납부
CUST002949,2024-03,37.65,41818,납부
CUST002949,2024-04,29.05,33664,납부
CUST002949,2024-05,30.91,34605,납부
CUST002949,2024-06,22.93,25200,납부
CUST002949,2024-07,17.31,17934,납부
CUST002949,2024-08,14.44,13610,납부
CUST002949,2024-09,20.36,21353,면제
CUST002949,2024-10,32.93,34841,연체
CUST002949,2024-11,41.66,45612,납부
CUST002949,2024-12,11.37,10258,납부
CUST002950,2024-01,210.28,213274,납부
CUST002950,2024-02,628.97,644744,면제
CUST002950,2024-03,542.44,530314,납부
CUST002950,2024-04,257.06,259022,납부
CUST002950,2024-05,465.43,435710,납부
CUST002950,2024-06,437.75,480465,납부
CUST002950,2024-07,453.55,484780,납부
CUST002950,2024-08,641.3,764495,납부
CUST002950,2024-09,612.06,664611,납부
CUST002950,2024-10,740.74,703742,납부
CUST002950,2024-11,544.85,524232,납부
CUST002950,2024-12,391.97,366344,납부
CUST002951,2024-01,40.4,42994,납부
CUST002951,2024-02,18.78,19902,납부
CUST002951,2024-03,37.58,37208,납부
CUST002951,2024-04,30.19,32939,연체
CUST002951,2024-05,26.22,30434,면제
CUST002951,2024-06,36.77,40273,납부
CUST002951,2024-07,36.63,33560,납부
CUST002951,2024-08,21.11,20957,납부
CUST002951,2024-09,40.14,42496,납부
CUST002951,2024-10,46.53,54642,납부
CUST002951,2024-11,27.73,28187,납부
CUST002951,2024-12,22.06,26357,면제
CUST002952,2024-01,23.39,23447,연체
CUST002952,2024-02,39.22,35388,납부
CUST002952,2024-03,31.18,35631,납부
CUST002952,2024-04,26.4,24739,납부
CUST002952,2024-05,16.6,17454,납부
CUST002952,2024-06,34.62,38965,납부
CUST002952,2024-07,35.49,34501,납부
CUST002952,2024-08,24.61,22420,납부
CUST002952,2024-09,25.14,30066,납부
CUST002952,2024-10,23.5,22203,면제
CUST002952,2024-11,39.47,46000,납부
CUST002952,2024-12,22.17,24243,납부
CUST002953,2024-01,188.76,215264,납부
CUST002953,2024-02,139.57,126388,납부
CUST002953,2024-03,156.6,162847,납부
CUST002953,2024-04,142.02,138349,납부
CUST002953,2024-05,144.73,134471,납부
CUST002953,2024-06,209.62,209215,납부
CUST002953,2024-07,146.22,149476,면제
CUST002953,2024-08,228.01,218395,연체
CUST002953,2024-09,155.15,160669,납부
CUST002953,2024-10,206.9,209227,납부
CUST002953,2024-11,179.55,164018,납부
CUST002953,2024-12,139.6,164604,납부
CUST002954,2024-01,44.83,44899,납부
CUST002954,2024-02,27.96,26413,면제
CUST002954,2024-03,17.73,16332,납부
CUST002954,2024-04,38.53,41475,납부
CUST002954,2024-05,28.4,30497,납부
CUST002954,2024-06,33.95,35208,납부
CUST002954,2024-07,28.66,33161,연체
CUST002954,2024-08,44.99,46354,납부
CUST002954,2024-09,28.96,30330,면제
CUST002954,2024-10,26.43,30333,납부
CUST002954,2024-11,24.11,25971,납부
CUST002954,2024-12,35.71,36684,납부
CUST002955,2024-01,39.02,38949,납부
CUST002955,2024-02,21.59,25270,납부
CUST002955,2024-03,35.36,38976,납부
CUST002955,2024-04,43.65,46468,연체
CUST002955,2024-05,41.92,43353,면제
CUST002955,2024-06,32.56,29911,납부
CUST002955,2024-07,24.97,23386,납부
CUST002955,2024-08,22.03,19918,납부
CUST002955,2024-09,18.82,17757,납부
CUST002955,2024-10,37.34,38899,납부
CUST002955,2024-11,33.57,38313,납부
CUST002955,2024-12,30.31,35930,납부
CUST002956,2024-01,113.79,134061,납부
CUST002956,2024-02,48.25,48182,납부
CUST002956,2024-03,168.31,176796,납부
CUST002956,2024-04,170.68,177120,납부
CUST002956,2024-05,261.63,249122,납부
CUST002956,2024-06,252.61,232271,납부
CUST002956,2024-07,245.33,223146,납부
CUST002956,2024-08,296.29,307237,납부
CUST002956,2024-09,158.35,155459,납부
CUST002956,2024-10,176.34,179784,납부
CUST002956,2024-11,186.73,219071,납부
CUST002956,2024-12,233.56,268109,납부
CUST002957,2024-01,264.69,290901,납부
CUST002957,2024-02,161.28,147748,납부
CUST002957,2024-03,173.78,159594,납부
CUST002957,2024-04,148.12,168081,연체
CUST002957,2024-05,228.78,266388,납부
CUST002957,2024-06,159.4,147336,납부
CUST002957,2024-07,188.66,192286,납부
CUST002957,2024-08,129.84,121941,납부
CUST002957,2024-09,89.14,80544,납부
CUST002957,2024-10,201.41,232751,납부
CUST002957,2024-11,52.1,50055,납부
CUST002957,2024-12,148.56,162180,연체
CUST002958,2024-01,100.86,100054,납부
CUST002958,2024-02,281.03,283817,납부
CUST002958,2024-03,270.47,251902,납부
CUST002958,2024-04,92.16,102900,납부
CUST002958,2024-05,130.55,134974,납부
CUST002958,2024-06,276.89,329456,연체
CUST002958,2024-07,206.24,214426,연체
CUST002958,2024-08,239.62,245012,납부
CUST002958,2024-09,122.76,138808,납부
CUST002958,2024-10,200.57,219922,납부
CUST002958,2024-11,242.34,222169,납부
CUST002958,2024-12,208.35,203918,납부
CUST002959,2024-01,296.06,349252,연체
CUST002959,2024-02,151.12,146992,납부
CUST002959,2024-03,188.09,220514,납부
CUST002959,2024-04,194.67,223968,납부
CUST002959,2024-05,147.04,144901,납부
CUST002959,2024-06,160.4,179605,면제
CUST002959,2024-07,165.25,158625,납부
CUST002959,2024-08,128.04,143941,납부
CUST002959,2024-09,108.12,101225,납부
CUST002959,2024-10,231.17,269704,납부
CUST002959,2024-11,271.77,272523,연체
CUST002959,2024-12,142.71,165502,연체
CUST002960,2024-01,206.05,214002,납부
CUST002960,2024-02,879.07,989469,납부
CUST002960,2024-03,378.4,413272,납부
CUST002960,2024-04,620.15,620392,납부
CUST002960,2024-05,766.19,777595,납부
CUST002960,2024-06,429.12,450867,납부
CUST002960,2024-07,428.23,411351,연체
CUST002960,2024-08,470.86,445179,납부
CUST002960,2024-09,501.29,512362,납부
CUST002960,2024-10,414.48,436598,납부
CUST002960,2024-11,720.63,788588,연체
CUST002960,2024-12,636.62,594785,면제
CUST002961,2024-01,345.77,354079,납부
CUST002961,2024-02,590.55,658505,면제
CUST002961,2024-03,281.93,270961,납부
CUST002961,2024-04,200.58,218373,납부
CUST002961,2024-05,389.46,397004,납부
CUST002961,2024-06,405.15,433813,납부
CUST002961,2024-07,515.93,591508,연체
CUST002961,2024-08,574.57,586099,납부
CUST002961,2024-09,290.84,295303,납부
CUST002961,2024-10,679.2,778369,납부
CUST002961,2024-11,302.56,360314,납부
CUST002961,2024-12,727.78,790117,납부
CUST002962,2024-01,129.88,145897,납부
CUST002962,2024-02,156.16,157781,납부
CUST002962,2024-03,89.1,98710,납부
CUST002962,2024-04,169.45,169538,납부
CUST002962,2024-05,188.54,199078,납부
CUST002962,2024-06,160.0,144265,납부
CUST002962,2024-07,151.47,147491,연체
CUST002962,2024-08,154.91,185418,납부
CUST002962,2024-09,109.34,113336,납부
CUST002962,2024-10,193.77,216279,납부
CUST002962,2024-11,160.77,190309,납부
CUST002962,2024-12,100.72,117488,납부
CUST002963,2024-01,142.45,163969,납부
CUST002963,2024-02,126.07,148592,납부
CUST002963,2024-03,153.86,176756,면제
CUST002963,2024-04,122.66,119112,납부
CUST002963,2024-05,168.98,153735,납부
CUST002963,2024-06,122.67,140266,납부
CUST002963,2024-07,202.48,194815,납부
CUST002963,2024-08,166.07,164723,납부
CUST002963,2024-09,181.79,180103,납부
CUST002963,2024-10,174.7,186543,납부
CUST002963,2024-11,156.19,170377,납부
CUST002963,2024-12,112.22,128487,납부
CUST002964,2024-01,569.07,594469,납부
CUST002964,2024-02,870.99,879481,납부
CUST002964,2024-03,696.58,794790,납부
CUST002964,2024-04,742.52,735397,납부
CUST002964,2024-05,557.21,583982,납부
CUST002964,2024-06,541.71,625592,납부
CUST002964,2024-07,489.11,584935,납부
CUST002964,2024-08,574.37,576375,납부
CUST002964,2024-09,551.51,647854,납부
CUST002964,2024-10,529.38,530635,납부
CUST002964,2024-11,666.51,742428,납부
CUST002964,2024-12,350.84,333520,납부
CUST002965,2024-01,457.84,548089,납부
CUST002965,2024-02,474.63,542802,납부
CUST002965,2024-03,606.19,555789,연체
CUST002965,2024-04,836.9,979268,납부
CUST002965,2024-05,541.42,548100,납부
CUST002965,2024-06,670.88,713761,납부
CUST002965,2024-07,491.81,571888,납부
CUST002965,2024-08,453.69,532399,납부
CUST002965,2024-09,492.9,446751,면제
CUST002965,2024-10,404.35,446543,납부
CUST002965,2024-11,483.78,457033,납부
CUST002965,2024-12,559.05,528765,납부
CUST002966,2024-01,538.44,518889,납부
CUST002966,2024-02,421.42,457669,납부
CUST002966,2024-03,410.21,396629,납부
CUST002966,2024-04,567.74,670326,납부
CUST002966,2024-05,305.54,365489,납부
CUST002966,2024-06,830.6,978701,납부
CUST002966,2024-07,418.08,464283,면제
CUST002966,2024-08,587.16,636011,납부
CUST002966,2024-09,659.02,616047,납부
CUST002966,2024-10,244.01,252619,연체
CUST002966,2024-11,723.62,730555,납부
CUST002966,2024-12,830.83,888165,납부
CUST002967,2024-01,613.81,678891,납부
CUST002967,2024-02,16.52,16491,납부
CUST002967,2024-03,592.82,662187,납부
CUST002967,2024-04,425.32,423880,납부
CUST002967,2024-05,551.7,545311,납부
CUST002967,2024-06,775.83,929010,납부
CUST002967,2024-07,711.02,645931,연체
CUST002967,2024-08,517.42,597271,납부
CUST002967,2024-09,629.66,699925,납부
CUST002967,2024-10,511.13,495243,납부
CUST002967,2024-11,357.1,365871,납부
CUST002967,2024-12,477.88,516857,납부
CUST002968,2024-01,437.99,485751,납부
CUST002968,2024-02,413.31,398711,납부
CUST002968,2024-03,358.99,416989,납부
CUST002968,2024-04,653.97,706220,납부
CUST002968,2024-05,454.32,507482,납부
CUST002968,2024-06,358.63,337492,납부
CUST002968,2024-07,497.38,506253,납부
CUST002968,2024-08,478.06,443215,납부
CUST002968,2024-09,466.89,439895,납부
CUST002968,2024-10,445.72,515869,납부
CUST002968,2024-11,416.43,442823,납부
CUST002968,2024-12,446.4,423439,납부
CUST002969,2024-01,232.06,248851,납부
CUST002969,2024-02,171.14,203974,납부
CUST002969,2024-03,152.53,143210,납부
CUST002969,2024-04,155.77,169171,납부
CUST002969,2024-05,59.55,65501,납부
CUST002969,2024-06,257.67,296885,납부
CUST002969,2024-07,177.59,211196,납부
CUST002969,2024-08,196.8,208562,납부
CUST002969,2024-09,127.17,138075,납부
CUST002969,2024-10,177.52,183202,납부
CUST002969,2024-11,255.05,247099,납부
CUST002969,2024-12,222.97,255232,납부
CUST002970,2024-01,163.96,148646,납부
CUST002970,2024-02,206.83,239635,납부
CUST002970,2024-03,127.63,139604,납부
CUST002970,2024-04,164.08,174624,연체
CUST002970,2024-05,97.03,107073,납부
CUST002970,2024-06,129.5,128304,납부
CUST002970,2024-07,100.47,92457,납부
CUST002970,2024-08,222.24,255877,납부
CUST002970,2024-09,220.41,204504,납부
CUST002970,2024-10,176.72,177827,납부
CUST002970,2024-11,173.59,190502,납부
CUST002970,2024-12,47.22,48197,납부
CUST002971,2024-01,259.74,279731,납부
CUST002971,2024-02,172.02,189395,납부
CUST002971,2024-03,221.28,205129,납부
CUST002971,2024-04,236.63,281490,납부
CUST002971,2024-05,204.58,190277,납부
CUST002971,2024-06,258.73,307212,납부
CUST002971,2024-07,218.64,228021,납부
CUST002971,2024-08,195.58,208063,납부
CUST002971,2024-09,325.58,343364,납부
CUST002971,2024-10,235.35,218055,납부
CUST002971,2024-11,143.65,151338,납부
CUST002971,2024-12,293.72,313224,납부
CUST002972,2024-01,222.79,204707,납부
CUST002972,2024-02,273.92,265783,납부
CUST002972,2024-03,333.44,348825,납부
CUST002972,2024-04,189.57,217449,납부
CUST002972,2024-05,273.54,273918,연체
CUST002972,2024-06,139.77,147962,납부
CUST002972,2024-07,145.86,147960,납부
CUST002972,2024-08,193.98,193877,납부
CUST002972,2024-09,166.91,175940,납부
CUST002972,2024-10,220.33,248071,납부
CUST002972,2024-11,180.0,187673,납부
CUST002972,2024-12,81.98,82576,납부
CUST002973,2024-01,31.39,30241,납부
CUST002973,2024-02,25.22,24059,납부
CUST002973,2024-03,17.59,16867,납부
CUST002973,2024-04,32.18,38215,납부
CUST002973,2024-05,22.23,25416,납부
CUST002973,2024-06,30.19,27834,납부
CUST002973,2024-07,23.88,25622,연체
CUST002973,2024-08,47.55,44807,납부
CUST002973,2024-09,29.79,28657,납부
CUST002973,2024-10,28.33,27460,납부
CUST002973,2024-11,8.54,7685,납부
CUST002973,2024-12,31.44,28301,납부
CUST002974,2024-01,163.85,177956,납부
CUST002974,2024-02,221.69,214391,납부
CUST002974,2024-03,202.94,183194,납부
CUST002974,2024-04,219.97,210636,납부
CUST002974,2024-05,188.58,215588,납부
CUST002974,2024-06,320.92,367382,납부
CUST002974,2024-07,281.75,301353,납부
CUST002974,2024-08,284.18,270996,납부
CUST002974,2024-09,172.75,167168,납부
CUST002974,2024-10,326.63,387955,납부
CUST002974,2024-11,236.11,224484,납부
CUST002974,2024-12,155.25,166146,납부
CUST002975,2024-01,601.81,686433,연체
CUST002975,2024-02,791.28,880043,납부
CUST002975,2024-03,318.86,369590,납부
CUST002975,2024-04,333.66,396239,납부
CUST002975,2024-05,627.85,676127,납부
CUST002975,2024-06,532.98,559440,납부
CUST002975,2024-07,584.79,575082,면제
CUST002975,2024-08,445.75,452749,납부
CUST002975,2024-09,139.1,149182,납부
CUST002975,2024-10,475.16,452191,납부
CUST002975,2024-11,683.4,807784,납부
CUST002975,2024-12,621.09,673948,납부
CUST002976,2024-01,405.72,440710,납부
CUST002976,2024-02,520.75,577089,납부
CUST002976,2024-03,685.93,638666,납부
CUST002976,2024-04,574.64,684425,연체
CUST002976,2024-05,474.64,461187,납부
CUST002976,2024-06,329.55,374708,납부
CUST002976,2024-07,397.42,366882,납부
CUST002976,2024-08,539.02,630987,납부
CUST002976,2024-09,498.47,487065,납부
CUST002976,2024-10,846.84,877166,납부
CUST002976,2024-11,577.67,541959,납부
CUST002976,2024-12,352.52,406887,납부
CUST002977,2024-01,28.26,26780,납부
CUST002977,2024-02,14.34,16897,연체
CUST002977,2024-03,31.55,32708,납부
CUST002977,2024-04,29.73,31554,연체
CUST002977,2024-05,40.3,37034,납부
CUST002977,2024-06,48.46,48843,납부
CUST002977,2024-07,30.9,30255,면제
CUST002977,2024-08,20.55,19773,납부
CUST002977,2024-09,37.21,34723,연체
CUST002977,2024-10,30.24,28197,납부
CUST002977,2024-11,25.85,29086,납부
CUST002977,2024-12,24.74,28287,납부
CUST002978,2024-01,25.51,26521,납부
CUST002978,2024-02,5.0,5025,납부
CUST002978,2024-03,20.85,19975,납부
CUST002978,2024-04,27.7,33184,납부
CUST002978,2024-05,30.44,32964,납부
CUST002978,2024-06,22.26,21117,납부
CUST002978,2024-07,24.22,28992,납부
CUST002978,2024-08,28.37,30329,납부
CUST002978,2024-09,10.97,10766,납부
CUST002978,2024-10,13.62,16091,납부
CUST002978,2024-11,38.27,43263,면제
CUST002978,2024-12,29.87,33882,납부
CUST002979,2024-01,30.62,31696,납부
CUST002979,2024-02,35.63,41685,납부
CUST002979,2024-03,18.76,19984,납부
CUST002979,2024-04,35.84,32438,납부
CUST002979,2024-05,20.73,19907,납부
CUST002979,2024-06,36.84,39950,납부
CUST002979,2024-07,38.33,36686,납부
CUST002979,2024-08,20.52,21580,납부
CUST002979,2024-09,21.77,23637,납부
CUST002979,2024-10,24.38,24892,납부
CUST002979,2024-11,27.57,29628,납부
CUST002979,2024-12,24.76,26329,납부
CUST002980,2024-01,68.99,65283,납부
CUST002980,2024-02,33.98,31316,납부
CUST002980,2024-03,41.99,42546,연체
CUST002980,2024-04,28.04,28065,납부
CUST002980,2024-05,40.16,44014,납부
CUST002980,2024-06,36.51,40381,납부
CUST002980,2024-07,27.55,28197,납부
CUST002980,2024-08,11.23,13001,면제
CUST002980,2024-09,22.56,21564,납부
CUST002980,2024-10,33.17,33503,납부
CUST002980,2024-11,25.36,30049,납부
CUST002980,2024-12,17.19,20313,납부
CUST002981,2024-01,22.65,20589,납부
CUST002981,2024-02,33.46,30312,납부
CUST002981,2024-03,37.34,33979,납부
CUST002981,2024-04,10.05,9783,납부
CUST002981,2024-05,36.72,38150,납부
CUST002981,2024-06,45.26,52102,납부
CUST002981,2024-07,21.59,23705,납부
CUST002981,2024-08,26.26,27764,납부
CUST002981,2024-09,35.48,36808,납부
CUST002981,2024-10,24.14,25368,납부
CUST002981,2024-11,30.1,30656,납부
CUST002981,2024-12,21.65,23771,납부
CUST002982,2024-01,117.36,106926,납부
CUST002982,2024-02,254.14,293707,납부
CUST002982,2024-03,197.45,227639,납부
CUST002982,2024-04,241.17,279122,연체
CUST002982,2024-05,195.74,218384,납부
CUST002982,2024-06,209.7,206927,납부
CUST002982,2024-07,139.69,128496,납부
CUST002982,2024-08,270.61,267897,납부
CUST002982,2024-09,83.15,76196,납부
CUST002982,2024-10,209.07,198825,납부
CUST002982,2024-11,261.21,241227,납부
CUST002982,2024-12,258.13,254024,납부
CUST002983,2024-01,25.22,29497,납부
CUST002983,2024-02,33.84,31358,납부
CUST002983,2024-03,32.79,36868,납부
CUST002983,2024-04,32.27,38688,납부
CUST002983,2024-05,29.14,32427,납부
CUST002983,2024-06,21.36,21964,납부
CUST002983,2024-07,13.41,14698,납부
CUST002983,2024-08,35.37,39901,납부
CUST002983,2024-09,29.32,29730,납부
CUST002983,2024-10,44.89,52330,납부
CUST002983,2024-11,51.6,54484,납부
CUST002983,2024-12,10.47,9844,납부
CUST002984,2024-01,142.86,135924,납부
CUST002984,2024-02,174.41,170470,납부
CUST002984,2024-03,222.01,253875,납부
CUST002984,2024-04,239.36,221581,납부
CUST002984,2024-05,242.39,279919,납부
CUST002984,2024-06,197.12,196370,연체
CUST002984,2024-07,100.9,106999,납부
CUST002984,2024-08,73.13,73771,납부
CUST002984,2024-09,273.15,280014,납부
CUST002984,2024-10,189.01,201509,납부
CUST002984,2024-11,122.04,132063,납부
CUST002984,2024-12,292.42,290945,연체
CUST002985,2024-01,91.82,107424,납부
CUST002985,2024-02,78.69,86120,연체
CUST002985,2024-03,150.19,162654,납부
CUST002985,2024-04,152.58,171648,납부
CUST002985,2024-05,124.79,135750,납부
CUST002985,2024-06,143.21,156324,납부
CUST002985,2024-07,68.11,71585,납부
CUST002985,2024-08,187.5,174982,납부
CUST002985,2024-09,53.77,48761,납부
CUST002985,2024-10,142.3,133312,납부
CUST002985,2024-11,148.89,136775,연체
CUST002985,2024-12,126.01,150977,납부
CUST002986,2024-01,32.54,37534,납부
CUST002986,2024-02,31.81,32952,납부
CUST002986,2024-03,22.31,24794,납부
CUST002986,2024-04,30.14,34810,연체
CUST002986,2024-05,39.72,42797,납부
CUST002986,2024-06,42.87,42944,납부
CUST002986,2024-07,10.62,10297,납부
CUST002986,2024-08,34.08,37855,납부
